sample.name,batch,group,benchmark
P2_SRM_0004_0108_0,1,0,0
P2_SRM_0004_0108_1,1,0,0
P2_SRM_0004_0108_2,1,0,0
P2_SRM_0004_0110_0,2,0,0
P2_SRM_0004_0110_1,2,0,0
P2_SRM_0004_0110_2,2,0,0
P2_SRM_0004_0124_0,3,0,0
P2_SRM_0004_0124_1,3,0,0
P2_SRM_0004_0124_2,3,0,0
P2_SRM_0004_0219_0,4,0,0
P2_SRM_0004_0219_1,4,0,0
P2_SRM_0004_0219_2,4,0,0
P2_SRM_0004_0221_0,5,0,0
P2_SRM_0004_0221_1,5,0,0
P2_SRM_0004_0221_2,5,0,0
P2_SRM_0004_0304_0,6,0,0
P2_SRM_0004_0304_1,6,0,0
P2_SRM_0004_0304_2,6,0,0
P2_SRM_0004_0306_0,7,0,0
P2_SRM_0004_0306_1,7,0,0
P2_SRM_0004_0306_2,7,0,0
P2_SRM_0002_0108_0,1,0,0
P2_SRM_0002_0108_1,1,0,0
P2_SRM_0002_0108_2,1,0,0
P2_SRM_0002_0110_0,2,0,0
P2_SRM_0002_0110_1,2,0,0
P2_SRM_0002_0110_2,2,0,0
P2_SRM_0002_0124_0,3,0,0
P2_SRM_0002_0124_1,3,0,0
P2_SRM_0002_0124_2,3,0,0
P2_SRM_0002_0219_0,4,0,0
P2_SRM_0002_0219_1,4,0,0
P2_SRM_0002_0219_2,4,0,0
P2_SRM_0002_0221_0,5,0,0
P2_SRM_0002_0221_1,5,0,0
P2_SRM_0002_0221_2,5,0,0
P2_SRM_0002_0304_0,6,0,0
P2_SRM_0002_0304_1,6,0,0
P2_SRM_0002_0304_2,6,0,0
P2_SRM_0002_0306_0,7,0,0
P2_SRM_0002_0306_1,7,0,0
P2_SRM_0002_0306_2,7,0,0
P2_SRM_0001_0108_0,1,1,SRM_4
P2_SRM_0001_0108_1,1,1,SRM_4
P2_SRM_0001_0108_2,1,1,SRM_4
P2_SRM_0001_0110_0,2,1,SRM_4
P2_SRM_0001_0110_1,2,1,SRM_4
P2_SRM_0001_0110_2,2,1,SRM_4
P2_SRM_0001_0124_0,3,1,SRM_4
P2_SRM_0001_0124_1,3,1,SRM_4
P2_SRM_0001_0124_2,3,1,SRM_4
P2_SRM_0001_0219_0,4,1,SRM_4
P2_SRM_0001_0219_1,4,1,SRM_4
P2_SRM_0001_0219_2,4,1,SRM_4
P2_SRM_0001_0221_0,5,1,SRM_4
P2_SRM_0001_0221_1,5,1,SRM_4
P2_SRM_0001_0221_2,5,1,SRM_4
P2_SRM_0001_0304_0,6,1,SRM_4
P2_SRM_0001_0304_1,6,1,SRM_4
P2_SRM_0001_0304_2,6,1,SRM_4
P2_SRM_0001_0306_0,7,1,SRM_4
P2_SRM_0001_0306_1,7,1,SRM_4
P2_SRM_0001_0306_2,7,1,SRM_4
P1_FA_0008_0108_0,1,0,FA-6
P1_FA_0008_0108_1,1,0,FA_6
P1_FA_0008_0108_2,1,0,FA-6
P1_FA_0008_0110_0,2,0,FA_6
P1_FA_0008_0110_1,2,0,FA-6
P1_FA_0008_0110_2,2,0,FA_6
P1_FA_0008_0124_0,3,0,FA-6
P1_FA_0008_0124_1,3,0,FA_6
P1_FA_0008_0124_2,3,0,FA-6
P1_FA_0008_0219_0,4,0,FA_6
P1_FA_0008_0219_1,4,0,FA-6
P1_FA_0008_0219_2,4,0,FA_6
P1_FA_0008_0221_0,5,0,FA-6
P1_FA_0008_0221_1,5,0,FA_6
P1_FA_0008_0221_2,5,0,FA-6
P1_FA_0008_0304_0,6,0,FA_6
P1_FA_0008_0304_1,6,0,FA-6
P1_FA_0008_0304_2,6,0,FA_6
P1_FA_0008_0306_0,7,0,FA-6
P1_FA_0008_0306_1,7,0,FA_6
P1_FA_0008_0306_2,7,0,FA-6
P2_SFA_0002_0108_0,1,0,SFA-5
P2_SFA_0002_0108_1,1,0,SFA-5
P2_SFA_0002_0108_2,1,0,SFA-5
P2_SFA_0002_0110_0,2,0,SFA-5
P2_SFA_0002_0110_1,2,0,SFA-5
P2_SFA_0002_0110_2,2,0,SFA-5
P2_SFA_0002_0124_0,3,0,SFA-5
P2_SFA_0002_0124_1,3,0,SFA-5
P2_SFA_0002_0124_2,3,0,SFA-5
P2_SFA_0002_0219_0,4,0,SFA-5
P2_SFA_0002_0219_1,4,0,SFA-5
P2_SFA_0002_0219_2,4,0,SFA-5
P2_SFA_0002_0221_0,5,0,SFA-5
P2_SFA_0002_0221_1,5,0,SFA-5
P2_SFA_0002_0221_2,5,0,SFA-5
P2_SFA_0002_0304_0,6,0,SFA-5
P2_SFA_0002_0304_1,6,0,SFA-5
P2_SFA_0002_0304_2,6,0,SFA-5
P2_SFA_0002_0306_0,7,0,SFA-5
P2_SFA_0002_0306_1,7,0,SFA-5
P2_SFA_0002_0306_2,7,0,SFA-5
P2_SFA_0001_0108_0,1,0,SFA-3
P2_SFA_0001_0108_1,1,0,SFA-3
P2_SFA_0001_0108_2,1,0,SFA-3
P2_SFA_0001_0110_0,2,0,SFA-3
P2_SFA_0001_0110_1,2,0,SFA-3
P2_SFA_0001_0110_2,2,0,SFA-3
P2_SFA_0001_0124_0,3,0,SFA-3
P2_SFA_0001_0124_1,3,0,SFA-3
P2_SFA_0001_0124_2,3,0,SFA-3
P2_SFA_0001_0219_0,4,0,SFA-3
P2_SFA_0001_0219_1,4,0,SFA-3
P2_SFA_0001_0219_2,4,0,SFA-3
P2_SFA_0001_0221_0,5,0,SFA-3
P2_SFA_0001_0221_1,5,0,SFA-3
P2_SFA_0001_0221_2,5,0,SFA-3
P2_SFA_0001_0304_0,6,0,SFA-3
P2_SFA_0001_0304_1,6,0,SFA-3
P2_SFA_0001_0304_2,6,0,SFA-3
P2_SFA_0001_0306_0,7,0,SFA-3
P2_SFA_0001_0306_1,7,0,SFA-3
P2_SFA_0001_0306_2,7,0,SFA-3
P2_SF_0001_0108_0,1,0,SF-2
P2_SF_0001_0108_1,1,0,SF-2
P2_SF_0001_0108_2,1,0,SF-2
P2_SF_0001_0110_0,2,0,SF-2
P2_SF_0001_0110_1,2,0,SF-2
P2_SF_0001_0110_2,2,0,SF-2
P2_SF_0001_0124_0,3,0,SF-2
P2_SF_0001_0124_1,3,0,SF-2
P2_SF_0001_0124_2,3,0,SF-2
P2_SF_0001_0219_0,4,0,SF-2
P2_SF_0001_0219_1,4,0,SF-2
P2_SF_0001_0219_2,4,0,SF-2
P2_SF_0001_0221_0,5,0,SF-2
P2_SF_0001_0221_1,5,0,SF-2
P2_SF_0001_0221_2,5,0,SF-2
P2_SF_0001_0304_0,6,0,SF-2
P2_SF_0001_0304_1,6,0,SF-2
P2_SF_0001_0304_2,6,0,SF-2
P2_SF_0001_0306_0,7,0,SF-2
P2_SF_0001_0306_1,7,0,SF-2
P2_SF_0001_0306_2,7,0,SF-2
P1_FA_0001_0108_0,1,0,P1-SF-1
P1_FA_0001_0108_1,1,0,P1-SF-1
P1_FA_0001_0108_2,1,0,P1-SF-1
P1_FA_0001_0110_0,2,0,P1-SF-1
P1_FA_0001_0110_1,2,0,P1-SF-1
P1_FA_0001_0110_2,2,0,P1-SF-1
P1_FA_0001_0124_0,3,0,P1-SF-1
P1_FA_0001_0124_1,3,0,P1-SF-1
P1_FA_0001_0124_2,3,0,P1-SF-1
P1_FA_0001_0219_0,4,0,P1-SF-1
P1_FA_0001_0219_1,4,0,P1-SF-1
P1_FA_0001_0219_2,4,0,P1-SF-1
P1_FA_0001_0221_0,5,0,P1-SF-1
P1_FA_0001_0221_1,5,0,P1-SF-1
P1_FA_0001_0221_2,5,0,P1-SF-1
P1_FA_0001_0304_0,6,0,P1-SF-1
P1_FA_0001_0304_1,6,0,P1-SF-1
P1_FA_0001_0304_2,6,0,P1-SF-1
P1_FA_0001_0306_0,7,0,P1-SF-1
P1_FA_0001_0306_1,7,0,P1-SF-1
P1_FA_0001_0306_2,7,0,P1-SF-1
P1_PP_0256_0108_0,1,0,0
P1_PP_0256_0108_1,1,0,0
P1_PP_0256_0108_2,1,0,0
P2_SPP_0008_0108_0,1,0,0
P2_SPP_0008_0108_1,1,0,0
P2_SPP_0008_0108_2,1,0,0
P2_SB_0008_0108_0,1,0,0
P2_SB_0008_0108_1,1,0,0
P2_SB_0008_0108_2,1,0,0
P1_PP_2048_0108_0,1,0,0
P1_PP_2048_0108_1,1,0,0
P1_PP_2048_0108_2,1,0,0
P1_Bio_0064_0108_0,1,0,0
P1_Bio_0064_0108_1,1,0,0
P1_Bio_0064_0108_2,1,0,0
P1_PP_0004_0108_0,1,0,0
P1_PP_0004_0108_1,1,0,0
P1_PP_0004_0108_2,1,0,0
P2_SB_0128_0108_0,1,0,0
P2_SB_0128_0108_1,1,0,0
P2_SB_0128_0108_2,1,0,0
P2_FULL_0004_0108_0,1,0,0
P2_FULL_0004_0108_1,1,0,0
P2_FULL_0004_0108_2,1,0,0
P2_SB_0032_0108_0,1,0,0
P2_SB_0032_0108_1,1,0,0
P2_SB_0032_0108_2,1,0,0
P1_PP_0032_0108_0,1,0,0
P1_PP_0032_0108_1,1,0,0
P1_PP_0032_0108_2,1,0,0
P2_SPP_0128_0108_0,1,0,0
P2_SPP_0128_0108_1,1,0,0
P2_SPP_0128_0108_2,1,0,0
P1_FA_0004_0108_0,1,0,0
P1_FA_0004_0108_1,1,0,0
P1_FA_0004_0108_2,1,0,0
P1_PP_0001_0108_0,1,0,0
P1_PP_0001_0108_1,1,0,0
P1_PP_0001_0108_2,1,0,0
P2_FULL_0001_0108_0,1,0,0
P2_FULL_0001_0108_1,1,0,0
P2_FULL_0001_0108_2,1,0,0
P2_SAA_0128_0108_0,1,0,0
P2_SAA_0128_0108_1,1,0,0
P2_SAA_0128_0108_2,1,0,0
P1_Full_0008_0108_0,1,0,0
P1_Full_0008_0108_1,1,0,0
P1_Full_0008_0108_2,1,0,0
P2_SFA_0016_0108_0,1,0,0
P2_SFA_0016_0108_1,1,0,0
P2_SFA_0016_0108_2,1,0,0
P1_Full_0016_0108_0,1,0,0
P1_Full_0016_0108_1,1,0,0
P1_Full_0016_0108_2,1,0,0
P2_SRM_0008_0108_0,1,0,0
P2_SRM_0008_0108_1,1,0,0
P2_SRM_0008_0108_2,1,0,0
P1_Bio_1024_0108_0,1,0,0
P1_Bio_1024_0108_1,1,0,0
P1_Bio_1024_0108_2,1,0,0
P2_SFA_0004_0108_0,1,0,0
P2_SFA_0004_0108_1,1,0,0
P2_SFA_0004_0108_2,1,0,0
P1_SRM_0004_0108_0,1,0,0
P1_SRM_0004_0108_1,1,0,0
P1_SRM_0004_0108_2,1,0,0
P1_AA_0256_0108_0,1,0,0
P1_AA_0256_0108_1,1,0,0
P1_AA_0256_0108_2,1,0,0
P1_SRM_0001_0108_0,1,0,0
P1_SRM_0001_0108_1,1,0,0
P1_SRM_0001_0108_2,1,0,0
P1_Bio_0016_0108_0,1,0,0
P1_Bio_0016_0108_1,1,0,0
P1_Bio_0016_0108_2,1,0,0
P1_AA_2048_0108_0,1,0,0
P1_AA_2048_0108_1,1,0,0
P1_AA_2048_0108_2,1,0,0
P1_PP_0512_0108_0,1,0,0
P1_PP_0512_0108_1,1,0,0
P1_PP_0512_0108_2,1,0,0
P2_SPP_0002_0108_0,1,0,0
P2_SPP_0002_0108_1,1,0,0
P2_SPP_0002_0108_2,1,0,0
P2_SFA_0128_0108_0,1,0,0
P2_SFA_0128_0108_1,1,0,0
P2_SFA_0128_0108_2,1,0,0
P1_SRM_0008_0108_0,1,0,0
P1_SRM_0008_0108_1,1,0,0
P1_SRM_0008_0108_2,1,0,0
P1_SRM_0512_0108_0,1,0,0
P1_SRM_0512_0108_1,1,0,0
P1_SRM_0512_0108_2,1,0,0
P1_PP_0008_0108_0,1,0,0
P1_PP_0008_0108_1,1,0,0
P1_PP_0008_0108_2,1,0,0
P1_PP_1024_0108_0,1,0,0
P1_PP_1024_0108_1,1,0,0
P1_PP_1024_0108_2,1,0,0
P2_SRM_0064_0108_0,1,0,0
P2_SRM_0064_0108_1,1,0,0
P2_SRM_0064_0108_2,1,0,0
P1_Bio_0032_0108_0,1,0,0
P1_Bio_0032_0108_1,1,0,0
P1_Bio_0032_0108_2,1,0,0
P1_Full_0064_0108_0,1,0,0
P1_Full_0064_0108_1,1,0,0
P1_Full_0064_0108_2,1,0,0
P1_Full_0004_0108_0,1,0,0
P1_Full_0004_0108_1,1,0,0
P1_Full_0004_0108_2,1,0,0
P2_SRM_0032_0108_0,1,0,0
P2_SRM_0032_0108_1,1,0,0
P2_SRM_0032_0108_2,1,0,0
P1_PP_0002_0108_0,1,0,0
P1_PP_0002_0108_1,1,0,0
P1_PP_0002_0108_2,1,0,0
P1_FA_2048_0108_0,1,0,0
P1_FA_2048_0108_1,1,0,0
P1_FA_2048_0108_2,1,0,0
P1_Full_0001_0108_0,1,0,0
P1_Full_0001_0108_1,1,0,0
P1_Full_0001_0108_2,1,0,0
P1_AA_1024_0108_0,1,0,0
P1_AA_1024_0108_1,1,0,0
P1_AA_1024_0108_2,1,0,0
P2_SRM_2048_0108_0,1,0,0
P2_SRM_2048_0108_1,1,0,0
P2_SRM_2048_0108_2,1,0,0
P2_FULL_0002_0108_0,1,0,0
P2_FULL_0002_0108_1,1,0,0
P2_FULL_0002_0108_2,1,0,0
P2_SAA_0032_0108_0,1,0,0
P2_SAA_0032_0108_1,1,0,0
P2_SAA_0032_0108_2,1,0,0
P1_AA_0512_0108_0,1,0,0
P1_AA_0512_0108_1,1,0,0
P1_AA_0512_0108_2,1,0,0
P2_SF_0004_0108_0,1,0,0
P2_SF_0004_0108_1,1,0,0
P2_SF_0004_0108_2,1,0,0
P1_Full_0002_0108_0,1,0,0
P1_Full_0002_0108_1,1,0,0
P1_Full_0002_0108_2,1,0,0
P1_FA_0016_0108_0,1,0,0
P1_FA_0016_0108_1,1,0,0
P1_FA_0016_0108_2,1,0,0
P1_FA_0128_0108_0,1,0,0
P1_FA_0128_0108_1,1,0,0
P1_FA_0128_0108_2,1,0,0
P2_SB_0004_0108_0,1,0,0
P2_SB_0004_0108_1,1,0,0
P2_SB_0004_0108_2,1,0,0
P1_PP_0016_0108_0,1,0,0
P1_PP_0016_0108_1,1,0,0
P1_PP_0016_0108_2,1,0,0
P1_Full_0128_0108_0,1,0,0
P1_Full_0128_0108_1,1,0,0
P1_Full_0128_0108_2,1,0,0
P1_FA_0064_0108_0,1,0,0
P1_FA_0064_0108_1,1,0,0
P1_FA_0064_0108_2,1,0,0
P1_SRM_0256_0108_0,1,0,0
P1_SRM_0256_0108_1,1,0,0
P1_SRM_0256_0108_2,1,0,0
P2_SF_0128_0108_0,1,0,0
P2_SF_0128_0108_1,1,0,0
P2_SF_0128_0108_2,1,0,0
P2_FULL_0256_0108_0,1,0,0
P2_FULL_0256_0108_1,1,0,0
P2_FULL_0256_0108_2,1,0,0
P2_SFA_0032_0108_0,1,0,0
P2_SFA_0032_0108_1,1,0,0
P2_SFA_0032_0108_2,1,0,0
P2_SPP_0001_0108_0,1,2,0
P2_SPP_0001_0108_1,1,2,0
P2_SPP_0001_0108_2,1,2,0
P1_Bio_0256_0108_0,1,0,0
P1_Bio_0256_0108_1,1,0,0
P1_Bio_0256_0108_2,1,0,0
P1_SRM_0002_0108_0,1,0,0
P1_SRM_0002_0108_1,1,0,0
P1_SRM_0002_0108_2,1,0,0
P2_FULL_2048_0108_0,1,0,0
P2_FULL_2048_0108_1,1,0,0
P2_FULL_2048_0108_2,1,0,0
P2_SF_0064_0108_0,1,0,0
P2_SF_0064_0108_1,1,0,0
P2_SF_0064_0108_2,1,0,0
P1_PP_0064_0108_0,1,0,0
P1_PP_0064_0108_1,1,0,0
P1_PP_0064_0108_2,1,0,0
P1_AA_0064_0108_0,1,0,0
P1_AA_0064_0108_1,1,0,0
P1_AA_0064_0108_2,1,0,0
P2_SAA_0002_0108_0,1,0,0
P2_SAA_0002_0108_1,1,0,0
P2_SAA_0002_0108_2,1,0,0
P2_SF_0016_0108_0,1,0,0
P2_SF_0016_0108_1,1,0,0
P2_SF_0016_0108_2,1,0,0
P1_Full_0032_0108_0,1,0,0
P1_Full_0032_0108_1,1,0,0
P1_Full_0032_0108_2,1,0,0
P1_Bio_0512_0108_0,1,0,0
P1_Bio_0512_0108_1,1,0,0
P1_Bio_0512_0108_2,1,0,0
P1_Full_0256_0108_0,1,0,0
P1_Full_0256_0108_1,1,0,0
P1_Full_0256_0108_2,1,0,0
P2_SF_0002_0108_0,1,0,0
P2_SF_0002_0108_1,1,0,0
P2_SF_0002_0108_2,1,0,0
P2_SAA_0064_0108_0,1,0,0
P2_SAA_0064_0108_1,1,0,0
P1_SRM_0128_0108_0,1,0,0
P1_SRM_0128_0108_1,1,0,0
P1_SRM_0128_0108_2,1,0,0
P2_SAA_0016_0108_0,1,0,0
P2_SAA_0016_0108_1,1,0,0
P2_SAA_0016_0108_2,1,0,0
P2_SFA_0064_0108_0,1,0,0
P2_SFA_0064_0108_1,1,0,0
P2_SFA_0064_0108_2,1,0,0
P1_SRM_2048_0108_0,1,0,0
P1_SRM_2048_0108_1,1,0,0
P1_SRM_2048_0108_2,1,0,0
P1_AA_0002_0108_0,1,0,0
P1_AA_0002_0108_1,1,0,0
P1_AA_0002_0108_2,1,0,0
P1_AA_0008_0108_0,1,0,0
P1_AA_0008_0108_1,1,0,0
P1_AA_0008_0108_2,1,0,0
P2_FULL_0008_0108_0,1,0,0
P2_FULL_0008_0108_1,1,0,0
P2_FULL_0008_0108_2,1,0,0
P1_AA_0004_0108_0,1,0,0
P1_AA_0004_0108_1,1,0,0
P1_AA_0004_0108_2,1,0,0
P1_SRM_0016_0108_0,1,0,0
P1_SRM_0016_0108_1,1,0,0
P1_SRM_0016_0108_2,1,0,0
P1_Bio_0002_0108_0,1,0,0
P1_Bio_0002_0108_1,1,0,0
P1_Bio_0002_0108_2,1,0,0
P2_FULL_1024_0108_0,1,0,0
P2_FULL_1024_0108_1,1,0,0
P2_FULL_1024_0108_2,1,0,0
P2_SPP_0032_0108_0,1,0,0
P2_SPP_0032_0108_1,1,0,0
P2_SPP_0032_0108_2,1,0,0
P2_SRM_0512_0108_0,1,0,0
P2_SRM_0512_0108_1,1,0,0
P2_SRM_0512_0108_2,1,0,0
P1_AA_0128_0108_0,1,0,0
P1_AA_0128_0108_1,1,0,0
P1_AA_0128_0108_2,1,0,0
P2_SAA_0004_0108_0,1,0,0
P2_SAA_0004_0108_1,1,0,0
P2_SAA_0004_0108_2,1,0,0
P1_Bio_0128_0108_0,1,0,0
P1_Bio_0128_0108_1,1,0,0
P1_Bio_0128_0108_2,1,0,0
P1_Bio_0004_0108_0,1,0,0
P1_Bio_0004_0108_1,1,0,0
P1_Bio_0004_0108_2,1,0,0
P1_Full_1024_0108_0,1,0,0
P1_Full_1024_0108_1,1,0,0
P1_Full_1024_0108_2,1,0,0
P2_SRM_0128_0108_0,1,0,0
P2_SRM_0128_0108_1,1,0,0
P2_SRM_0128_0108_2,1,0,0
P1_FA_0256_0108_0,1,0,0
P1_FA_0256_0108_1,1,0,0
P1_FA_0256_0108_2,1,0,0
P2_SB_0016_0108_0,1,0,0
P2_SB_0016_0108_1,1,0,0
P2_SB_0016_0108_2,1,0,0
P1_SRM_1024_0108_0,1,0,0
P1_SRM_1024_0108_1,1,0,0
P1_SRM_1024_0108_2,1,0,0
P2_FULL_0032_0108_0,1,0,0
P2_FULL_0032_0108_1,1,0,0
P2_FULL_0032_0108_2,1,0,0
P2_SRM_1024_0108_0,1,0,0
P2_SRM_1024_0108_1,1,0,0
P2_SRM_1024_0108_2,1,0,0
P2_SAA_0008_0108_0,1,0,0
P2_SAA_0008_0108_1,1,0,0
P2_SAA_0008_0108_2,1,0,0
P2_FULL_0064_0108_0,1,0,0
P2_FULL_0064_0108_1,1,0,0
P2_FULL_0064_0108_2,1,0,0
P1_SRM_0032_0108_0,1,0,0
P1_SRM_0032_0108_1,1,0,0
P1_SRM_0032_0108_2,1,0,0
P1_FA_0032_0108_0,1,0,0
P1_FA_0032_0108_1,1,0,0
P1_FA_0032_0108_2,1,0,0
P1_AA_0001_0108_0,1,0,0
P1_AA_0001_0108_1,1,0,0
P1_AA_0001_0108_2,1,0,0
P2_FULL_0016_0108_0,1,0,0
P2_FULL_0016_0108_1,1,0,0
P2_FULL_0016_0108_2,1,0,0
P1_AA_0016_0108_0,1,0,0
P1_AA_0016_0108_1,1,0,0
P1_AA_0016_0108_2,1,0,0
P2_SRM_0256_0108_0,1,0,0
P2_SRM_0256_0108_1,1,0,0
P2_SRM_0256_0108_2,1,0,0
P2_SPP_0016_0108_0,1,0,0
P2_SPP_0016_0108_1,1,0,0
P2_SPP_0016_0108_2,1,0,0
P1_SRM_0064_0108_0,1,0,0
P1_SRM_0064_0108_1,1,0,0
P1_SRM_0064_0108_2,1,0,0
P2_SRM_0016_0108_0,1,0,0
P2_SRM_0016_0108_1,1,0,0
P2_SRM_0016_0108_2,1,0,0
P1_FA_0512_0108_0,1,0,0
P1_FA_0512_0108_1,1,0,0
P1_FA_0512_0108_2,1,0,0
P1_Full_2048_0108_0,1,0,0
P1_Full_2048_0108_1,1,0,0
P1_Full_2048_0108_2,1,0,0
P2_SF_0008_0108_0,1,0,0
P2_SF_0008_0108_1,1,0,0
P2_SF_0008_0108_2,1,0,0
P2_FULL_0128_0108_0,1,0,0
P2_FULL_0128_0108_1,1,0,0
P2_FULL_0128_0108_2,1,0,0
P2_SF_0032_0108_0,1,0,0
P2_SF_0032_0108_1,1,0,0
P2_SF_0032_0108_2,1,0,0
P2_SB_0002_0108_0,1,0,0
P2_SB_0002_0108_1,1,0,0
P2_SB_0002_0108_2,1,0,0
P1_FA_0002_0108_0,1,0,0
P1_FA_0002_0108_1,1,0,0
P1_FA_0002_0108_2,1,0,0
P1_Full_0512_0108_0,1,0,0
P1_Full_0512_0108_1,1,0,0
P1_Full_0512_0108_2,1,0,0
P1_Bio_0008_0108_0,1,0,0
P1_Bio_0008_0108_1,1,0,0
P1_Bio_0008_0108_2,1,0,0
P2_FULL_0512_0108_0,1,0,0
P2_FULL_0512_0108_1,1,0,0
P2_FULL_0512_0108_2,1,0,0
P1_PP_0128_0108_0,1,0,0
P1_PP_0128_0108_1,1,0,0
P1_PP_0128_0108_2,1,0,0
P2_SAA_0001_0108_0,1,0,0
P2_SAA_0001_0108_1,1,0,0
P2_SAA_0001_0108_2,1,0,0
P2_SB_0064_0108_0,1,0,0
P2_SB_0064_0108_1,1,0,0
P2_SB_0064_0108_2,1,0,0
P1_FA_1024_0108_0,1,0,0
P1_FA_1024_0108_1,1,0,0
P1_FA_1024_0108_2,1,0,0
P2_SPP_0004_0108_0,1,0,0
P2_SPP_0004_0108_1,1,0,0
P2_SPP_0004_0108_2,1,0,0
P2_SB_0001_0108_0,1,0,0
P2_SB_0001_0108_1,1,0,0
P2_SB_0001_0108_2,1,0,0
P1_Bio_0001_0108_0,1,0,0
P1_Bio_0001_0108_1,1,0,0
P1_Bio_0001_0108_2,1,0,0
P1_AA_0032_0108_0,1,0,0
P1_AA_0032_0108_1,1,0,0
P1_AA_0032_0108_2,1,0,0
P2_SPP_0064_0108_0,1,0,0
P2_SPP_0064_0108_1,1,0,0
P2_SPP_0064_0108_2,1,0,0
P1_Bio_2048_0108_0,1,0,0
P1_Bio_2048_0108_1,1,0,0
P1_Bio_2048_0108_2,1,0,0
P2_SFA_0008_0108_0,1,0,0
P2_SFA_0008_0108_1,1,0,0
P2_SFA_0008_0108_2,1,0,0
P1_PP_0256_0110_0,2,0,0
P1_PP_0256_0110_1,2,0,0
P1_PP_0256_0110_2,2,0,0
P2_SPP_0008_0110_0,2,0,0
P2_SPP_0008_0110_1,2,0,0
P2_SPP_0008_0110_2,2,0,0
P2_SB_0008_0110_0,2,0,0
P2_SB_0008_0110_1,2,0,0
P2_SB_0008_0110_2,2,0,0
P1_PP_2048_0110_0,2,0,0
P1_PP_2048_0110_1,2,0,0
P1_PP_2048_0110_2,2,0,0
P1_Bio_0064_0110_0,2,0,0
P1_Bio_0064_0110_1,2,0,0
P1_Bio_0064_0110_2,2,0,0
P1_PP_0004_0110_0,2,0,0
P1_PP_0004_0110_1,2,0,0
P1_PP_0004_0110_2,2,0,0
P2_SB_0128_0110_0,2,0,0
P2_SB_0128_0110_1,2,0,0
P2_SB_0128_0110_2,2,0,0
P2_FULL_0004_0110_0,2,0,0
P2_FULL_0004_0110_1,2,0,0
P2_FULL_0004_0110_2,2,0,0
P2_SB_0032_0110_0,2,0,0
P2_SB_0032_0110_1,2,0,0
P2_SB_0032_0110_2,2,0,0
P1_PP_0032_0110_0,2,0,0
P1_PP_0032_0110_1,2,0,0
P1_PP_0032_0110_2,2,0,0
P2_SPP_0128_0110_0,2,0,0
P2_SPP_0128_0110_1,2,0,0
P2_SPP_0128_0110_2,2,0,0
P1_FA_0004_0110_0,2,0,0
P1_FA_0004_0110_1,2,0,0
P1_FA_0004_0110_2,2,0,0
